age,education-num,hours-per-week,workclass,education,marital-status,occupation,relationship,race,sex,native-country
43,10.0,20, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female, Mexico
58,9.0,16, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female, United-States
78,13.0,20, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male, United-States
32,10.0,40, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Other, Female,
52,13.0,50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
59,9.0,40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States
43,9.0,35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male, United-States
18,7.0,16, Private, 11th, Never-married, Other-service, Own-child, White, Female, United-States
18,9.0,40, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Other-relative, White, Male, United-States
55,9.0,37, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female, United-States
70,9.0,23, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female, United-States
51,9.0,40, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male, United-States
52,9.0,45, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male, United-States
25,10.0,38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
26,9.0,40, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male, United-States
31,2.0,25, Private, 1st-4th, Never-married, Other-service, Other-relative, White, Female, El-Salvador
38,13.0,45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
24,9.0,38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
36,13.0,40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male, United-States
21,9.0,32, Private, HS-grad, Never-married, Other-service, Own-child, White, Female, United-States
25,13.0,40, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male, United-States
31,9.0,40, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female, United-States
34,13.0,45, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male, United-States
28,7.0,40, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,
37,9.0,40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female, United-States
57,10.0,40, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
50,16.0,65, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
31,9.0,40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
30,9.0,40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
25,13.0,40, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female, United-States
49,8.0,40,, 12th, Divorced,, Other-relative, Black, Male, United-States
47,9.0,40, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Female, United-States
33,5.0,40, Private, 9th, Never-married, Sales, Unmarried, White, Female, United-States
54,9.0,40, Private, HS-grad, Widowed, Handlers-cleaners, Unmarried, White, Female, United-States
37,11.0,52, Private, Assoc-voc, Divorced, Tech-support, Unmarried, White, Female, United-States
53,13.0,40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
20,10.0,10,, Some-college, Never-married,, Own-child, White, Female, United-States
31,10.0,50, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female, United-States
21,10.0,6,, Some-college, Never-married,, Own-child, White, Female, United-States
24,9.0,50, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States
38,9.0,10, Private, HS-grad, Separated, Sales, Unmarried, White, Female, United-States
47,7.0,45, Private, 11th, Divorced, Craft-repair, Not-in-family, White, Female, United-States
52,15.0,45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
37,9.0,40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
40,9.0,45, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male, Canada
62,10.0,45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
36,13.0,55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
29,11.0,60, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
42,10.0,50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
33,10.0,40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female, United-States
25,10.0,40, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States
47,7.0,40, Local-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male, El-Salvador
34,4.0,40, Self-emp-not-inc, 7th-8th, Never-married, Craft-repair, Own-child, White, Male, United-States
32,4.0,35, Private, 7th-8th, Separated, Sales, Unmarried, White, Female, United-States
52,9.0,40, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male, United-States
37,9.0,42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
38,9.0,50, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male, United-States
35,12.0,50, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female, United-States
19,10.0,25, Private, Some-college, Never-married, Sales, Other-relative, White, Female, United-States
23,9.0,35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Female, United-States
38,15.0,57, Federal-gov, Prof-school, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female, Canada
34,10.0,50, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female, United-States
62,15.0,15, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
25,13.0,50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States
33,13.0,60, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States
41,9.0,50, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male, United-States
26,13.0,40, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female, United-States
57,10.0,25, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Other-relative, White, Male, United-States
27,10.0,40, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male, United-States
23,5.0,40, Private, 9th, Never-married, Machine-op-inspct, Other-relative, White, Female, Mexico
18,6.0,30,, 10th, Never-married,, Own-child, Black, Male, United-States
54,1.0,40, Private, Preschool, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male, China
36,12.0,50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
27,14.0,40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, Hong
30,9.0,60, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, United-States
44,12.0,48, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
36,10.0,40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
46,11.0,40, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, White, Male, United-States
35,13.0,8, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,
36,13.0,48, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male, United-States
65,6.0,40, Federal-gov, 10th, Divorced, Craft-repair, Unmarried, White, Male, United-States
78,14.0,15,, Masters, Widowed,, Not-in-family, White, Female, United-States
43,13.0,60, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male, United-States
75,9.0,26, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States
21,10.0,45,, Some-college, Never-married,, Not-in-family, White, Male, United-States
18,6.0,30,, 10th, Never-married,, Other-relative, White, Female, United-States
22,9.0,40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female, United-States
19,10.0,15, Private, Some-college, Never-married, Other-service, Own-child, White, Female, United-States
36,9.0,40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
19,10.0,25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female, United-States
45,10.0,40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
36,9.0,60, Private, HS-grad, Separated, Transport-moving, Other-relative, White, Male, Mexico
32,13.0,50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male, United-States
19,9.0,25, Private, HS-grad, Never-married, Sales, Own-child, Black, Male, United-States
69,10.0,15, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Wife, White, Female, United-States
30,9.0,35, Federal-gov, HS-grad, Separated, Adm-clerical, Other-relative, Black, Male, United-States
30,13.0,50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States
61,7.0,40, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male, United-States
31,9.0,47, Local-gov, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male, United-States
43,13.0,45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male, United-States
38,10.0,50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
39,9.0,44, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male, United-States
61,9.0,37,, HS-grad, Married-civ-spouse,, Husband, White, Male, United-States
34,13.0,40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
26,9.0,40, Private, HS-grad, Never-married, Other-service, Own-child, White, Male, United-States
45,10.0,45, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male, United-States
30,13.0,37, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female, United-States
56,14.0,60, Self-emp-inc, Masters, Divorced, Exec-managerial, Not-in-family, White, Male, United-States
30,9.0,32, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female, United-States
42,13.0,55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male, United-States
51,9.0,40, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female, United-States
41,10.0,40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male, United-States
29,9.0,60, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male, United-States
48,13.0,43, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male, United-States
35,10.0,65, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female, United-States
28,11.0,40, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, Black, Female, United-States
21,10.0,29, Private, Some-college, Never-married, Other-service, Own-child, White, Female,
34,11.0,40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, White, Female, Puerto-Rico
41,9.0,60, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female, United-States
60,8.0,40, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, White, Male, United-States
31,9.0,40, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Black, Male,
38,4.0,45,, 7th-8th, Married-civ-spouse,, Husband, White, Male, United-States
29,10.0,35, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female, United-States
49,10.0,40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male, United-States
50,10.0,40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
25,6.0,40, Private, 10th, Married-civ-spouse, Other-service, Wife, White, Female, United-States
49,1.0,40, Private, Preschool, Married-civ-spouse, Other-service, Husband, White, Male,
25,9.0,40, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Female, United-States
67,9.0,58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
40,9.0,38, Private, HS-grad, Married-spouse-absent, Adm-clerical, Own-child, White, Female, United-States
38,10.0,40, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male, United-States
33,13.0,45, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female, Mexico
23,9.0,40, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male, Philippines
57,10.0,40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
32,9.0,40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female, United-States
34,13.0,45, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female, Cuba
24,11.0,40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
26,10.0,25, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male, United-States
65,9.0,40,, HS-grad, Widowed,, Unmarried, White, Female, United-States
33,9.0,40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male, United-States
29,10.0,40, Private, Some-college, Never-married, Sales, Own-child, White, Female, United-States
40,11.0,40, Local-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male, United-States
26,13.0,40, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male, Taiwan
38,10.0,52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
29,11.0,50, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male, United-States
19,10.0,30,, Some-college, Never-married,, Own-child, White, Male, United-States
67,14.0,40,, Masters, Widowed,, Not-in-family, White, Female, United-States
20,7.0,40,, 11th, Married-spouse-absent,, Own-child, Asian-Pac-Islander, Female, South
26,13.0,42, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male, United-States
45,9.0,40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male, United-States
